"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"781931628260012032","","","2016-09-30 19:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Coloured People: `In Zimbabwe and other parts of Southern Africa, the concept of Coloured people is prevalent.... https://t.co/C784ikhia0","","","","http://fb.me/5gikNoYqQ"
"781810833948938240","","","2016-09-30 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Melungeon: `What's In A Name? Melungeon: One of the Tri-racial groups (USA). Traditionally considered an insult,... https://t.co/zzBtxJLEzB","","","","http://fb.me/1rPgGZGcg"
"781629647238737920","","","2016-09-29 23:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `The MIDS Bookshop displays the latest and best selling books relating to mixed race/heritage... https://t.co/fqV3CFHYs1","","","","http://fb.me/2wYwuR8u9"
"781569243498160128","","","2016-09-29 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Germany’s ‘Brown Babies’: `“We’ve struggled through childhoods filled with confusion, fear, anger, and feelings... https://t.co/YZ5zuBIuka","","","","http://fb.me/1JGWxcMS0"
"781493746797907968","","","2016-09-29 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Tri-racial: `What's In A Name? Tri-racial: Used in the USA to describes populations thought to be of mixed... https://t.co/YTmLEZ6f91","","","","http://fb.me/sGHBYoqo"
"781267253421498369","","","2016-09-28 23:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Afro Europe International Blog: `The Afropean is a new online multimedia, multidisciplinary journal exploring the... https://t.co/VTko7fiwxG","","","","http://fb.me/5TsOqR0kd"
"781206848980385792","","","2016-09-28 19:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mestee: `What's In A Name? Mestee: An indigenous ethnic groups  of Canada and the USA who trace their descent to... https://t.co/0E9Adi0BUh","","","","http://fb.me/8qXepoj5g"
"781131375013310464","","","2016-09-28 14:00:07 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Genes reveal West African heritage of white Brits: `Mark Jobling at the University of Leicester, UK, and... https://t.co/SYOpaqkkLO","","","","http://fb.me/5ddWm58T8"
"780995468876734466","","","2016-09-28 05:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Europe: `If there was any wide scale inter-racial mixing at the time, it is now hidden in the genetics of some... https://t.co/bNvswgT7aP","","","","http://fb.me/8yZUkmmpq"
"780904854172471296","","","2016-09-27 23:00:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Métis: `What's In A Name? Métis: An indigenous ethnic groups  of Canada and the USA who trace their descent to... https://t.co/3a0k33wppw","","","","http://fb.me/7jnOqiFYr"
"780844471210520576","","","2016-09-27 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","South Africa: `Proving the ‘rainbow nation’ status that it is, South Africa has eleven official languages; nine... https://t.co/4pk9c35IqO","","","","http://fb.me/8rcmk1m2e"
"780723666250149888","","","2016-09-27 11:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `Feel free to browse the MIDS Book shop. It helps support this project :)  You will be directed to... https://t.co/8b5TtZn9lD","","","","http://fb.me/2YcXvl6Sx"
"780633069996744704","","","2016-09-27 05:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","In Strangers’ Glances at Family, Tensions Linger: `“How come she’s so white and you’re so dark?”

The question... https://t.co/e1ZgaRRJHc","","","","http://fb.me/2AFGPCeDJ"
"780542471897886720","","","2016-09-26 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Burgher: `What's In A Name? Burgher: An Eurasian ethnic group, historically from Sri Lanka, consisting for the... https://t.co/97mdL7JJST","","","","http://fb.me/2Yle4YIop"
"780482075967168512","","","2016-09-26 19:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","A Question of Race: `""One reason for my reader’s objection is that unless we define the lines clearly, we will be... https://t.co/suqNa7H8qG","","","","http://fb.me/8e76FW6zg"
"780406585436712960","","","2016-09-26 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Quote: `Keep your language. Love its sounds, its modulation, its rhythm. But try to march together with men of... https://t.co/2VVQvYwYLm","","","","http://fb.me/1e4xu14eV"
"780361279340818433","","","2016-09-26 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","For Many Latinos, Racial Identity Is More Culture Than Color: `So when they encounter the census, they see one... https://t.co/NMvrEwdntM","","","","http://fb.me/8a2HtO9xi"
"780119696443973632","","","2016-09-25 19:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Chile: `The majority of Chileans consider themselves white, though genetic studies suggest that some 65% of them... https://t.co/debkc3l74i","","","","http://fb.me/RrHxF3yQ"
"780044193930424320","","","2016-09-25 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Sri Lanka Kaffir: `What's In A Name? Sri Lanka Kaffir: An ethnic group in Sri Lanka who are partially descended... https://t.co/IZucR8eqEJ","","","","http://fb.me/1xtksQL2q"
"779908289949634561","","","2016-09-25 05:00:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Exploring the Psychological Motives of Racism: `Many sectors of American culture seem to be very engaged in... https://t.co/NYTKJ3cfTj","","","","http://fb.me/891eYt9bI"
"779817694564487168","","","2016-09-24 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Enslaved Blacks, Who embrace the N****r talk: `At the foundation of every teaching, this education was rooted in... https://t.co/ioFIRxZIx0","","","","http://fb.me/59UCf0GtH"
"779681807037894656","","","2016-09-24 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `The MIDS Bookshop has books for children asking the eternal mixed race/heritage questions. You... https://t.co/oCrW5jsDcr","","","","http://fb.me/7BIobLa0m"
"779636499591462913","","","2016-09-24 11:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Sheedis: `What's In A Name? Sheedis: An ethnic group in Pakistan - descendants of slaves, sailors and servants... https://t.co/1Vmll8dLxK","","","","http://fb.me/5uXTJ4xnX"
"779394905164484608","","","2016-09-23 19:00:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Einstein: The Negro Question (1946): `In the United States everyone feels assured of his worth as an individual.... https://t.co/rq0bfBzTRa","","","","http://fb.me/81y6ev7mp"
"779274114003374081","","","2016-09-23 11:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Siddis: `What's In A Name? Siddis: An ethnic group in India - descendants of slaves, sailors and servants and... https://t.co/HxCjsePILP","","","","http://fb.me/39zJ3KXEC"
"779092922247487488","","","2016-09-22 23:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `The MIDS Bookshop displays the latest and best selling books relating to mixed race/heritage... https://t.co/YnEctqNZo1","","","","http://fb.me/8rrRllAHb"
"779032518745960448","","","2016-09-22 19:00:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","The Ins And Outs Of Diversity In The Dominican Republic: `“They're all Dominican; so next time somebody says ""you... https://t.co/es2uI0kVub","","","","http://fb.me/7x7skQhRh"
"778957025195593728","","","2016-09-22 14:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Luk khrueng: `What's In A Name? Luk kreung: A luk kreung literally 'child half', is a colloquial reference in the... https://t.co/y9JsmWFFek","","","","http://fb.me/6fIyXsOKY"
"778821134884057092","","","2016-09-22 05:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","We Won't All Be Brown: `.. there are some things that are being said by mixed race people that make me... https://t.co/ylyYhJGFBU","","","","http://fb.me/86ztlL2LD"
"778730530942492672","","","2016-09-21 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1nedrop: `People of African descent reflect a multiplicity of skin tones and phenotypic characteristics. Often... https://t.co/RIMNNOihrN","","","","http://fb.me/1lwmjOKS4"
"778670130632855553","","","2016-09-21 19:00:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Muwallad: `What's In A Name? Muwallad: A word still used in the Arab world to refer to people with Arab fathers... https://t.co/cEPQttoYCO","","","","http://fb.me/7nESpX72c"
"778594641746604033","","","2016-09-21 14:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Chuck Chiang: Mixed-race celebrities are shaking up the status quo in Japan: `Japan and South Korea remain two of... https://t.co/MQGBGU1YTY","","","","http://fb.me/1u0uIe87f"
"778481226206306304","","","2016-09-21 06:29:22 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",":) https://t.co/KtphP5lfCh","","","","http://fb.me/2qu4HR01i"
"778458748796801029","","","2016-09-21 05:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mozambique: `Mozambique (Moçambique) was colonised by Portugal in 1505 even though the Swahili and Arabs had... https://t.co/3RTdmOyNmK","","","","http://fb.me/MPLcZ90E"
"778368144188420096","","","2016-09-20 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Muladi: `What's In A Name? Muladi: A word still used in the Arab world to refer to people with Arab fathers and... https://t.co/qlN8YrBIak","","","","http://fb.me/7hqCS0Fug"
"778307756101029888","","","2016-09-20 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Sao Tome and Principe: `Early settlement was slow with the earliest settlers were classified ""undesirables"" sent... https://t.co/QRXgtuZlkj","","","","http://fb.me/QrijyGvV"
"778186958786945024","","","2016-09-20 11:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `Feel free to browse the MIDS Book shop. It helps support this project :)  You will be directed to... https://t.co/atPztB1nrg","","","","http://fb.me/2WMhRmMWy"
"778096398067720192","","","2016-09-20 05:00:12 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Everyday Australians make multiculturalism work: `""White"" Australia's culture has evolved and not only from lamb... https://t.co/zwbAfnu8Js","","","","http://fb.me/1jyl8UQMX"
"778005761951539200","","","2016-09-19 23:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Chindian: `What's In A Name? Chindian: A Chindian is a person of both Chinese and Indian ancestry. There are a... https://t.co/39fGRyChHL","","","","http://fb.me/8adfTGJ1T"
"777945362065653760","","","2016-09-19 19:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Coolies - Racism, Tradition or Culture?: `On 4 August 1972, the then President of Uganda, Idi Amin, gave Uganda’s... https://t.co/5WGUdttN8T","","","","http://fb.me/6FagAcWxd"
"777869862588657664","","","2016-09-19 14:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Quote: `We're all mixed - in fact we are a soup - of the genetic material of all our ancestors` https://t.co/xfO1jMZAqD","","","","http://fb.me/64lCSqoKp"
"777824567632863232","","","2016-09-19 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mixed-race Britain: Readers' stories: `I am 44 years of age and have an Indian (Hindu) father and an Irish... https://t.co/tlvfoaFfM9","","","","http://fb.me/7LcMlKApY"
"777582977962221568","","","2016-09-18 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mixing Through the Ages: `All through human history, wars and natural disasters kept mixing the populations up... https://t.co/wGNlJsrBYX","","","","http://fb.me/8amQbj6tu"
"777507471623491584","","","2016-09-18 14:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Onnurian: `What's In A Name? Onnurian: A person of mixed Korean and non-Korean parents - usually used to refer to... https://t.co/P58PNdHpQ7","","","","http://fb.me/4Y8D9P1RB"
"777371580364038144","","","2016-09-18 05:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Ray Honeyford: Racist or right?: `Ray Honeyford was the head teacher of a school in inner-city Bradford where... https://t.co/hJXwnhxo2N","","","","http://fb.me/38kD95c6n"
"777280987466051584","","","2016-09-17 23:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Genetic diversity of Sub-Saharan Africa revealed: `""We originally set out to look at chronic diseases in Africa,... https://t.co/mw0eaHmnPn","","","","http://fb.me/2Z9YyVln8"
"777145091399884800","","","2016-09-17 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `The MIDS Bookshop has books for children asking the eternal mixed race/heritage questions. You... https://t.co/PN6GGhRX0a","","","","http://fb.me/85da3uHCv"
"777099791553605632","","","2016-09-17 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Kosian: `What's In A Name? Kosian: A person of mixed Korean and non-Korean parents - usually used to refer to the... https://t.co/DiIMBahCCA","","","","http://fb.me/H5CHvTrw"
"776918594626031616","","","2016-09-16 23:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Quote: `Defeating racism, tribalism, intolerance and all forms of discrimination will liberate us all, victim and... https://t.co/ufJdOammMj","","","","http://fb.me/2XCxewhSw"
"776858206496694272","","","2016-09-16 19:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Cape Coloureds: an instance of a generality: `Several months ago I put up a post which reviewed the geographical... https://t.co/ul4Cdv3mK8","","","","http://fb.me/3dB9CYPiw"
"776737409518100481","","","2016-09-16 11:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Zerbadee: `What's In A Name? Zerbadee: A derogatory term for mixed descendants of Indian males and Burmese... https://t.co/U8jYC8GIqA","","","","http://fb.me/1zvwfgZX2"
"776556209067352064","","","2016-09-15 23:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `The MIDS Bookshop displays the latest and best selling books relating to mixed race/heritage... https://t.co/QHVI6zkl6h","","","","http://fb.me/4ndcUPcqy"
"776495803640586240","","","2016-09-15 19:00:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Black Jews of Harlem: `The Black Jews of Harlem are a minority ethnic group in New York who first appeared in the... https://t.co/fExSkoMTDO","","","","http://fb.me/5IbwAujFT"
"776420310195183616","","","2016-09-15 14:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Rhineland Bastards: `What's In A Name? Rhineland Bastards: A derogatory term used in Nazi Germany to describe... https://t.co/8gdf7R5O5E","","","","http://fb.me/9F2hW7f5N"
"776284418067402752","","","2016-09-15 05:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","On Mules and Mutts: `... most people believe that the word’s origins are said to derive from the old Latin word... https://t.co/8HbDZREtDD","","","","http://fb.me/4THbKsoZW"
"776193815648440320","","","2016-09-14 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","French Creoles: `...Not only is this Creole Web site meant to open the doors to a understanding of Americans' ""... https://t.co/nE5XbtKMrB","","","","http://fb.me/5bn8V6Aen"
"776133424226578432","","","2016-09-14 19:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Redbone: `What's In A Name? Redbone: A term used in much of the southern United States and by West Indians... https://t.co/AkQD66kXox","","","","http://fb.me/OKRO3J83"
"776057937273827329","","","2016-09-14 14:00:05 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Are we all 'coloured'?: `If “coloured” means people of mixed blood, then the vast majority of people born in... https://t.co/yPybSfYUJ7","","","","http://fb.me/1wRQ1KBS4"
"775922039215435776","","","2016-09-14 05:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Asia: `The Asian colonial era really began in 1502 when the Portuguese established the first European trading... https://t.co/EQMDJAgEPm","","","","http://fb.me/89bHhAB6n"
"775831430517493760","","","2016-09-13 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Marabou: `What's In A Name? Marabou: Haitian term for the offspring of a person of mixed race: black... https://t.co/KfF47JTkst","","","","http://fb.me/1ojxqpGzG"
"775771033521360896","","","2016-09-13 19:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mixing Through the Ages: Colonialism: `The Dutch, British, and French followed the Portuguese, whose Asian... https://t.co/Biz29fg3ds","","","","http://fb.me/7hjc2cDyQ"
"775650235557097472","","","2016-09-13 11:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `Feel free to browse the MIDS Book shop. It helps support this project :)  You will be directed to... https://t.co/YO1lfxYpfv","","","","http://fb.me/4ZJmX1jVA"
"775559636560728065","","","2016-09-13 05:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Apartheid in the Caribbean: `Two nations share an island in the Caribbean. One is Haiti, which has suffered... https://t.co/fPYY1R4OAI","","","","http://fb.me/7h6hjhZI4"
"775469040403750912","","","2016-09-12 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Hafu: `What's In A Name? Hafu: Japanese for somebody who is ethnically half Japanese that is biracial. The word... https://t.co/zNDXrNQmF9","","","","http://fb.me/88eoaEfm8"
"775408650441543680","","","2016-09-12 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","The Deadly Trade: `Whole villages wiped out, minor tribes completely erased, civilisations destroyed; millions of... https://t.co/rKjkzct7RR","","","","http://fb.me/1kN4vRjWW"
"775333149265977344","","","2016-09-12 14:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Quote: `There are only two lasting bequests we can give our children - one is roots, and the other, wings.... https://t.co/l9ZfbQcAo6","","","","http://fb.me/2T4EbHUoG"
"775287849595772929","","","2016-09-12 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","A History of Black people in Europe: `It is generally known that black people have been residing in European... https://t.co/LIDIUM885B","","","","http://fb.me/PgMYpmGf"
"775046258683633664","","","2016-09-11 19:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mixing Through the Ages: Exploration, Trade and Settlement: `Article looking into how trading contributed to the... https://t.co/qtAZdj2dwX","","","","http://fb.me/5NDFiF5dz"
"774970758921457665","","","2016-09-11 14:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Kafs: `What's In A Name? Kafs: People born in Réunion of Malagasy and/or African often mixed origins.` https://t.co/SlOP60XB6t","","","","http://fb.me/9wl0rhaUd"
"774834861152415744","","","2016-09-11 05:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Africans in India: Pictures that Speak of a Forgotten History: `India and Africa have a shared history that runs... https://t.co/rYFklGt00e","","","","http://fb.me/7jC7NZDVE"
"774744277804998656","","","2016-09-10 23:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","African American Ethnicities and Their Origins: `Advancements in DNA research have shed light on the multifaceted... https://t.co/q0gtmAXG6V","","","","http://fb.me/8A7EAem2V"
"774608376856580097","","","2016-09-10 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `The MIDS Bookshop has books for children asking the eternal mixed race/heritage questions. You... https://t.co/ofa1QVxHey","","","","http://fb.me/5eOR4gJrm"
"774563074644647936","","","2016-09-10 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Cafres: `What's In A Name? Cafres: People born in Réunion of Malagasy and/or African often mixed origins.` https://t.co/mYqwsQTR1d","","","","http://fb.me/1pAnYD8rV"
"774381883538874368","","","2016-09-09 23:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Quote: `The piano keys are black and white but they sound like a million colors in your mind - Maria Cristina Mena` https://t.co/lbOJAQXtVu","","","","http://fb.me/QDBMHi6t"
"774321485993218050","","","2016-09-09 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Absent Voices: `Mixed race is the UK's fastest growing ethnic minority group, idealised by the media as the... https://t.co/2iBlrNFezU","","","","http://fb.me/3oKK83jJ1"
"774200686405832705","","","2016-09-09 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Black Indians (USA): `What's In A Name? Black Indian: In the USA, people of African-American descent, usually... https://t.co/rQZo8vACZF","","","","http://fb.me/88KJHASZf"
"774019500014395393","","","2016-09-08 23:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `The MIDS Bookshop displays the latest and best selling books relating to mixed race/heritage... https://t.co/bdiVAhUjj4","","","","http://fb.me/85MK1XRBq"
"773959105341902852","","","2016-09-08 19:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mixed Race Jamaicans in England: `The status of  mixed race Jamaicans in eighteenth century Jamaica was always... https://t.co/VGqRZ38hp8","","","","http://fb.me/6DAMZwkmK"
"773883601318313985","","","2016-09-08 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Chino: `What's In A Name? Chino: (Spanish casta/caste) Someone of Mulatto and Indian parents.` https://t.co/VetLOYD18d","","","","http://fb.me/7i9nO1IEL"
"773787878585491457","","","2016-09-08 07:39:41 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Is Japan changing.  Mixed race Miss Japan. https://t.co/RyxY8k7Uvz","","","","http://fb.me/1liK4dGLK"
"773747706829283329","","","2016-09-08 05:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Is 'Arab' a Race?: `Islam’s allowance of multiple wives and concubines for rich and powerful men has meant that... https://t.co/Irus5QTjzj","","","","http://fb.me/7dyY6o6P6"
"773657100174159872","","","2016-09-07 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","The Burgher Association (Australia): `The Burgher Association (Australia) was founded on 2nd February 1980. The... https://t.co/Q9XWieaq6P","","","","http://fb.me/1dudpAXtQ"
"773596704691986433","","","2016-09-07 19:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Sambo: `What's In A Name? Sambo: Person with mixed Amerindian and African heritage. Also used less specifically... https://t.co/2YtLwNGmR5","","","","http://fb.me/AQhkEmOQ"
"773521207295565828","","","2016-09-07 14:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","5 Nations That Imported Europeans to Whiten The Population: `After the trans-Atlantic slave trade was officially... https://t.co/RtUozTSn7p","","","","http://fb.me/4q1EEMx2j"
"773385321690107905","","","2016-09-07 05:00:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mixing Through the Ages: World War Ii and Post Colonialism: `After the war, many colonies especially British... https://t.co/0MqviURS7J","","","","http://fb.me/9BLE7dA4e"
"773294715697442816","","","2016-09-06 23:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Cafuzo: `What's In A Name? Cafuzo (Portugese): (Spanish casta/caste) Persons who were of mixed Indian and Black... https://t.co/cokkPpoRhs","","","","http://fb.me/5OgDATY2L"
"773234322832707584","","","2016-09-06 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mixing Through the Ages: the Slave Trade: `The slavery being discussed in this article is the transatlantic trade... https://t.co/WCbVyyFwzw","","","","http://fb.me/8dlYJlG16"
"773113525942177792","","","2016-09-06 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MIDS Bookshop: `Feel free to browse the MIDS Book shop. It helps support this project :)  You will be directed to... https://t.co/odBTlTZXLC","","","","http://fb.me/5pF5xXh4R"
"773022925754503169","","","2016-09-06 05:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","One Drop: Conversations On Skin Color, Race, And Identity: `People of African descent reflect a multiplicity of... https://t.co/iDxyDmf1DJ","","","","http://fb.me/8eK19LftX"
"772932326862925824","","","2016-09-05 23:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Lobo: `What's In A Name? Lobo: (Spanish casta/caste) Persons who were of mixed Indian and Black ancestry.` https://t.co/MQwIEJah6P","","","","http://fb.me/TirPJx9N"
"772871936166596608","","","2016-09-05 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Colonialism's Losers- The Poor Whites: `Many people were surprised by the fact that such a community existed... https://t.co/P73T2UlEKc","","","","http://fb.me/OFOsBlnA"
"772796437952237568","","","2016-09-05 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Quote: `The wise man belongs to all countries, for the home of a great soul is the whole world  -- Democritus` https://t.co/u7Ak5ybP0P","","","","http://fb.me/30u1nxCzi"
"772751136390389761","","","2016-09-05 11:00:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","“Free Negroes” and “Mulattoes” of Gloucester County and the Tidewat: `“Free” did not necessarily mean, however,... https://t.co/75auljEGZy","","","","http://fb.me/1kOzAzvqU"
"772509546644316160","","","2016-09-04 19:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mixing Through the Ages: Early Colonialism: `If you were to look at a colonial map of the world in 1800, you... https://t.co/iiaqGUa44w","","","","http://fb.me/4j6DImO6A"
"772434050426339328","","","2016-09-04 14:00:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Zambo: `What's In A Name? Zambo: (Spanish casta/caste) Persons who were of mixed Indian and Black ancestry.` https://t.co/b9fidEGy0T","","","","http://fb.me/OH89UcT5"
"772330231038369792","","","2016-09-04 07:07:30 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Cut from the same cloth, dyed differently :) https://t.co/YyoCvvXRI8","","","","http://fb.me/1w8OUyqnA"
"772298147909410825","","","2016-09-04 05:00:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","'I Am Not Extinct' - Jamaican Taino Proudly Declares Ancestry: `WHEN ERICA Dennis of south St Elizabeth was in... https://t.co/ww1tETYyPN","","","","http://fb.me/5eyQfM4YY"
